,Unnamed: 0,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,Temp,Temp (K),VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt,Alloy,Tbreak [oC],Tbreak(K),Solvus Temp. [oC],Diff_Melt_Tbreak,Tbreak (K),YS at Tbreak,Diff,Assigned Point,Criteria Satisfied,Temp Range,Tbreak_fixed,YS_at_Tbreak,Tbreak Final,Yield At Tbreak Final
308,308,450,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,25.0,298.15,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,873.15,1,3,873.15,270.0090238,873.15,270.0090238
309,309,360,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,600.0,873.15,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,873.15,1,3,873.15,270.0090238,873.15,270.0090238
310,310,260,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,800.0,1073.15,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,873.15,1,3,873.15,270.0090238,873.15,270.0090238
311,311,0,CoCrFeHf0.2Ni,0.0,0.238095238,0.0,0.238095238,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.047619048,0,1666.29,1939.44,8.047619046,0.145491582,5.785214764,-8.253968288,12.56847688,85.95238094,169.5238095,0.284285714,7.95238095,7.296666666,-0.015666667,8.027210886,-0.021768707,2162.095238,CoCrFeHf0.2Ni,600.0,873.15,"1,666",1562.095238,1032.060302,338.4697753,18.20%,873.15,1,3,873.15,270.0090238,873.15,270.0090238
312,312,948,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
313,313,561,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
314,314,307,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,700.0,973.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
315,315,172,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
316,316,98,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,900.0,1173.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
317,317,47,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
318,318,0,AlCoCrCuFeNi,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.166666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1356.68,1629.83,7.333333348,0.291747605,18.29206181,2.222222231,12.41390687,66.00000013,138.3333336,0.243333334,7.333333348,5.475000011,-0.003472222,7.777777809,-0.031111111,1701.79167,AlCoCrCuFeNi,611.5,884.65,"1,357",1090.29167,1028.172028,352.318367,16.22%,884.65,1,3,884.65,292.6159456,884.65,292.6159456
319,319,810,CoCrFeHf0.3Ni,0.0,0.23255814,0.0,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.069767442,0,25.0,298.15,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,CoCrFeHf0.3Ni,600.0,873.15,"1,698",1570.093028,991.2320069,691.0449205,13.52%,991.2320069,1,3,,,991.2320069,691.0449205
320,320,710,CoCrFeHf0.3Ni,0.0,0.23255814,0.0,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.069767442,0,600.0,873.15,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,CoCrFeHf0.3Ni,600.0,873.15,"1,698",1570.093028,991.2320069,691.0449205,13.52%,991.2320069,1,3,,,991.2320069,691.0449205
321,321,400,CoCrFeHf0.3Ni,0.0,0.23255814,0.0,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.069767442,0,800.0,1073.15,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,CoCrFeHf0.3Ni,600.0,873.15,"1,698",1570.093028,991.2320069,691.0449205,13.52%,991.2320069,1,3,,,991.2320069,691.0449205
322,322,0,CoCrFeHf0.3Ni,0.0,0.23255814,0.0,0.23255814,0.23255814,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.069767442,0,1697.7,1970.85,7.953488388,0.162008086,6.875667822,-10.18929155,12.82528553,85.46511645,168.1395352,0.28627907,7.813953504,7.276511642,-0.022360195,8.134126587,-0.009518659,2170.093028,CoCrFeHf0.3Ni,600.0,873.15,"1,698",1570.093028,991.2320069,691.0449205,13.52%,991.2320069,1,3,,,991.2320069,691.0449205
323,323,866,Al0.343Co0.514Cr0.514FeNi0.514,0.118890815,0.178162912,0.0,0.346620451,0.178162912,0.178162912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,Al0.343Co0.514Cr0.514FeNi0.514,650.0,923.15,"1,477",1229.6573,877.3134931,492.8150224,4.97%,877.3134931,1,3,,,877.3134931,492.8150224
324,324,400,Al0.343Co0.514Cr0.514FeNi0.514,0.118890815,0.178162912,0.0,0.346620451,0.178162912,0.178162912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,650.0,923.15,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,Al0.343Co0.514Cr0.514FeNi0.514,650.0,923.15,"1,477",1229.6573,877.3134931,492.8150224,4.97%,877.3134931,1,3,,,877.3134931,492.8150224
325,325,220,Al0.343Co0.514Cr0.514FeNi0.514,0.118890815,0.178162912,0.0,0.346620451,0.178162912,0.178162912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,700.0,973.15,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,Al0.343Co0.514Cr0.514FeNi0.514,650.0,923.15,"1,477",1229.6573,877.3134931,492.8150224,4.97%,877.3134931,1,3,,,877.3134931,492.8150224
326,326,0,Al0.343Co0.514Cr0.514FeNi0.514,0.118890815,0.178162912,0.0,0.346620451,0.178162912,0.178162912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1476.97,1750.12,7.227036408,0.219129929,12.67185187,-2.384727564,10.71904471,75.81421157,151.5701909,0.248395148,7.227036408,6.556623928,-0.000327943,5.31660362,-0.034397484,1879.6573,Al0.343Co0.514Cr0.514FeNi0.514,650.0,923.15,"1,477",1229.6573,877.3134931,492.8150224,4.97%,877.3134931,1,3,,,877.3134931,492.8150224
327,327,1105,NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0,0.0,0,0,0.0,0,25.0,298.15,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,NbTiVZr,588.4,861.55,"1,978",1662.25,794.1834362,805.0812255,7.82%,794.1834362,1,2,,,794.1834362,805.0812255
328,328,834,NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0,0.0,0,0,0.0,0,600.0,873.15,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,NbTiVZr,588.4,861.55,"1,978",1662.25,794.1834362,805.0812255,7.82%,794.1834362,1,2,,,794.1834362,805.0812255
329,329,187,NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,NbTiVZr,588.4,861.55,"1,978",1662.25,794.1834362,805.0812255,7.82%,794.1834362,1,2,,,794.1834362,805.0812255
330,330,58,NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,NbTiVZr,588.4,861.55,"1,978",1662.25,794.1834362,805.0812255,7.82%,794.1834362,1,2,,,794.1834362,805.0812255
331,331,0,NbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0,0.0,0,0,0.0,0,1978.0,2251.15,4.75,0.117153745,6.406466345,-0.25,11.52565132,54.75,133.5,0.3675,4.75,5.6075,-0.021875,-11.1875,0.0075,2250.65,NbTiVZr,588.4,861.55,"1,978",1662.25,794.1834362,805.0812255,7.82%,794.1834362,1,2,,,794.1834362,805.0812255
